RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2504,15583364,McGregor,476,France,Female,32,6,111871.93,1,0,0,112132.86,0
3875,15624186,McGregor,813,Germany,Female,25,5,123616.43,1,0,1,132959.33,0
1482,15583748,McGuigan,592,Spain,Male,38,8,0,2,1,0,180426.2,0
2514,15755825,McGuirk,666,France,Male,,10,0,2,1,0,102999.33,0
1198,15813444,McIntosh,590,Spain,Female,34,6,0,2,1,0,171021.44,0
3589,15571958,McIntosh,489,Spain,Male,40,3,221532.8,1,1,0,171867.08,0
2327,15762984,McIntosh,648,Spain,Male,35,7,0,2,0,0,122899.01,0
7711,15754168,McIntosh,506,France,Female,40,3,0,1,1,1,144345.58,0
4088,15659962,McIntosh,637,France,Male,60,3,0,2,1,1,70174.03,0
3891,15719579,McIntosh,670,Germany,Female,33,9,84521.48,2,0,1,198017.05,0
223,15727829,McIntyre,567,France,Male,42,2,0,,1,1,167984.61,0
9367,15656009,McIntyre,736,France,Female,36,6,0,1,1,0,70496.66,0
738,15766741,McIntyre,525,France,Male,,2,114628.4,,0,1,168290.06,0
3810,15694805,McIntyre,664,Spain,Male,35,1,115024.5,1,0,1,169665.79,0
3210,15622585,McIntyre,525,France,Male,,7,153644.39,1,1,1,63197.88,0
8182,15566790,McIntyre,598,France,Male,28,8,129991.76,2,0,1,46041.08,0
7373,15717700,McIntyre,683,Spain,Male,34,9,114609.55,2,0,1,25339.29,0
639,15588350,McIntyre,744,France,Female,43,10,147832.15,,0,1,24234.11,0
8921,15697546,McIntyre,570,France,Female,36,3,0,2,1,0,92118.75,0
2407,15725039,McIntyre,702,Spain,Male,32,8,71667.74,1,1,1,126082.18,0
9387,15672027,McIntyre,717,Germany,Female,33,10,102185.42,2,1,0,23231.93,0
8582,15580213,McIntyre,585,France,Female,43,2,0,2,1,0,89402.54,0
3440,15662063,McIver,746,France,Male,36,7,142400.77,1,1,1,193438.69,0
2800,15775662,McKay,760,France,Male,,8,121911.59,1,1,0,193312.33,0
1041,15780870,McKay,580,Spain,Male,67,3,153946.14,1,1,1,7418.92,0
8405,15709232,McKay,586,Germany,Female,47,5,157099.47,2,1,1,65481.86,0
7111,15681509,McKay,679,Spain,Female,28,9,0,2,0,1,61761.77,0
4658,15736302,McKay,687,France,Male,48,4,0,2,1,1,170893.85,0
2883,15685829,McKay,551,France,Male,37,3,0,2,1,1,50578.4,0
9613,15794297,McKay,776,France,Male,36,1,0,2,1,0,53477.76,0
4632,15706116,McKay,659,Germany,Female,30,8,154159.51,1,1,0,40441.1,0
4610,15794895,McKay,581,Spain,Male,,1,0,2,0,1,81175.25,0
4340,15605293,McKay,559,France,Female,43,1,0,2,1,1,196645.87,0
7288,15633944,McKay,644,Spain,Male,32,3,136659.74,1,1,1,14187.78,0
1973,15700174,McKay,733,Spain,Female,30,0,83319.28,1,0,0,57769.2,0
6732,15643826,McKay,503,France,Male,32,4,0,2,1,1,153036.97,0
8666,15727291,McKay,821,France,Female,40,1,0,2,1,0,194273.12,0
1800,15612776,McKay,850,Spain,Female,,10,0,2,1,1,143030.09,0
9834,15807245,McKay,699,Germany,Female,41,1,200117.76,2,1,0,94142.35,0
72,15620344,McKee,813,France,Male,29,6,0,,1,0,33953.87,0
4140,15599090,McKelvey,564,Germany,Male,40,7,108407.34,1,1,1,83681.2,0
9908,15611247,McKenzie,481,France,Female,28,10,0,2,1,0,145215.96,0
1921,15723720,McKenzie,591,France,Female,31,7,0,2,0,1,48778.46,0
5403,15745624,McKenzie,828,France,Male,37,4,0,2,1,0,94845.45,0
9568,15696733,McKenzie,724,France,Male,29,4,0,1,1,0,8982.75,0
916,15775625,McKenzie,596,France,Male,47,6,0,,1,0,74835.65,0
5346,15639217,McKenzie,806,France,Male,34,6,0,2,0,0,100809.99,0
8347,15793324,McKenzie,695,Spain,Male,32,9,0,3,0,1,38533.79,0
5794,15784890,McKenzie,763,Spain,Female,32,8,0,2,1,0,16725.53,0
9489,15659355,McKenzie,671,Spain,Male,32,6,123912.78,2,1,1,146636.44,0
1059,15706186,McKenzie,640,Germany,Male,,8,81677.22,2,0,0,34925.56,0
4189,15786153,McKenzie,644,Germany,Male,47,9,137774.11,2,1,0,151902.78,0
3866,15729435,McKenzie,623,France,Male,40,6,0,2,1,1,66119.07,0
411,15566594,McKenzie,709,Spain,Male,23,10,0,,0,0,129590.18,0
6923,15766417,McKinley,678,France,Female,60,2,0,2,1,1,43821.56,0
5171,15623695,McKinnon,814,France,Female,31,4,0,2,1,1,142029.17,0
6936,15750396,McKissick,670,France,Male,33,1,0,2,1,1,86413.11,0
1099,15724127,McLean,790,France,Female,26,4,141581.71,2,0,0,98309.27,0
9471,15694859,McLean,751,Germany,Female,28,10,132932.14,2,1,1,46630.47,0
1810,15770435,McLean,639,France,Female,,6,115335.32,2,1,1,53130.41,0
7739,15768746,McLean,561,France,Male,,6,0,2,0,0,173680.39,0
6096,15741652,McLean,600,Spain,Male,37,8,177657.35,1,1,1,77142.32,0
6334,15623744,McLean,634,France,Male,34,8,105302.66,1,1,1,123164.97,0
9990,15605622,McMillan,841,Spain,Male,28,4,0,2,1,1,179436.6,0
5920,15815043,McMillan,645,Spain,Male,49,8,0,2,1,0,162012.6,0
8875,15684318,McMillan,582,Germany,Female,50,6,96486.57,2,1,1,20344.02,0
4541,15613017,McMillan,586,Germany,Male,32,1,149814.54,1,1,0,31830.06,0
9370,15795458,McMillan,718,Spain,Female,39,2,0,1,1,1,52138.49,0
8857,15759733,McMillan,774,France,Female,26,5,0,2,1,1,64716.08,0
7314,15583067,McMillan,687,France,Female,36,4,97157.96,1,0,1,63185.05,0
3933,15763798,McMillan,680,France,Male,,5,140007.19,1,0,1,31714.08,0
3598,15671630,McMillan,796,Germany,Female,40,1,99745.95,1,1,0,177524.19,0
9605,15687363,McMillan,770,France,Male,,3,155047.56,2,1,1,186064.34,0
7142,15643056,McMillan,755,Germany,Female,38,1,82083.52,1,0,1,10333.78,0
5547,15633818,McMillan,786,France,Male,32,9,0,2,1,0,133112.41,0
5898,15709604,McMillan,781,France,Male,23,2,107433.48,1,1,0,173843.21,0
7800,15619016,McMinn,660,Germany,Male,46,5,109019.65,2,1,1,33680.56,0
3312,15608226,McMorran,513,Spain,Male,72,3,98903.06,1,1,1,81251.24,0
8046,15795737,McNaughtan,771,Spain,Female,47,3,72664,2,1,1,107874.39,0
1477,15703399,McNeil,756,France,Female,26,5,101641.14,2,0,1,154460.68,0
9268,15580912,McNeill,748,France,Male,32,5,154737.88,2,1,1,172638.13,0
1296,15737748,McWilliam,534,Spain,Female,33,3,151233.62,1,0,0,199336.63,0
6288,15668289,McWilliams,690,Spain,Male,32,2,76087.98,1,0,1,151822.66,0
29,15728693,McWilliams,574,Germany,Female,,3,141349.43,,1,1,100187.43,0
4589,15761720,Mead,422,France,Male,41,6,153238.88,1,1,0,11663.09,0
7480,15671987,Meagher,567,Spain,Male,35,8,153137.74,1,1,0,88659.07,0
2329,15664204,Meany,706,Spain,Male,29,2,0,2,1,1,18255.51,0
8373,15811958,Medland,850,Germany,Male,44,2,112755.34,2,0,0,158171.36,0
1522,15591130,Medvedev,507,Spain,Female,29,6,0,2,0,1,94780.9,0
9807,15648272,Medvedeva,658,Spain,Male,35,9,71829.34,1,1,1,68141.92,0
1136,15656121,Medvedeva,733,Germany,Male,31,6,157791.07,2,0,0,177994.81,0
8212,15650266,Medvedeva,679,Germany,Male,39,2,146186.28,2,1,1,193974.47,0
7922,15702293,Medvedeva,588,Spain,Female,,7,0,2,1,1,108739.15,0
9340,15722845,Meldrum,665,Spain,Male,29,1,182781.74,2,1,1,63732.9,0
4638,15639590,Melendez,758,France,Female,,3,141581.08,1,1,0,156249.06,0
896,15697000,Mello,728,Germany,Male,32,5,61825.5,,1,1,156124.93,0
3420,15684103,Mellor,674,France,Female,26,10,0,2,1,1,138423.1,0
5573,15613140,Mellor,565,France,Male,,6,0,1,1,1,63173.64,0
6726,15639552,Mellor,603,Germany,Female,40,8,148897.02,1,0,0,105052.9,0
3174,15727467,Mellor,485,France,Female,27,3,0,2,1,0,141449.86,0
9336,15739123,Mellor,737,Germany,Male,50,4,127552.85,2,1,0,4225.11,0
7698,15637315,Melvin,601,Spain,Female,41,3,0,2,1,0,54342.83,0
2311,15569222,Mendes,781,France,Male,32,6,147107.91,1,1,1,40066.95,0
4621,15798960,Meng,680,France,Male,33,2,108393.35,1,0,1,39057.67,0
2621,15685300,Meng,603,France,Male,35,6,128993.76,2,1,0,130483.56,0
4114,15667085,Meng,667,France,Male,,4,0,2,1,1,131834.75,0
8149,15572777,Meng,780,Spain,Male,47,7,86006.21,1,1,1,37973.13,0
7589,15600027,Meng,579,Spain,Male,33,1,0,2,1,1,54816.57,0
6733,15718588,Meng,548,France,Female,37,9,0,2,0,0,98029.58,0
8605,15646942,Meng,786,Spain,Female,39,7,0,2,0,0,100929.59,0
5873,15684248,Meng,658,Spain,Male,21,7,0,2,0,1,154279.87,0
4971,15614893,Meng,689,Spain,Male,,2,0,1,1,1,82709.8,0
5395,15668853,Menhennitt,637,Spain,Female,,0,157622.58,1,1,1,120454.2,0
6019,15697480,Menkens,731,France,Male,30,7,0,2,0,1,143086.09,0
3190,15596522,Meredith,692,France,Female,42,2,0,2,1,0,145222.93,0
6350,15699507,Messersmith,542,France,Female,25,7,0,2,0,1,82393.08,0
4318,15592194,Metcalf,492,France,Female,28,9,0,2,1,0,95957.09,0
153,15811589,Metcalfe,716,Spain,Male,42,8,0,,1,0,180800.42,0
1394,15646276,Metcalfe,831,France,Female,32,2,146033.62,1,1,0,191260.74,0
5712,15730345,Miah,617,France,Female,35,2,104508.1,1,1,1,147636.46,0
9346,15758048,Miah,582,France,Male,50,2,148942,1,1,1,116944.3,0
1623,15783955,Miah,697,France,Female,25,4,165686.11,2,1,0,15467.98,0
8886,15815125,Michael,668,Spain,Male,45,4,102486.21,2,1,1,158379.25,0
9913,15655903,Michael,701,Spain,Female,34,6,107980.37,1,1,1,119374.74,0
5271,15607230,Michel,588,Germany,Male,33,9,150186.22,2,1,1,65611.01,0
4520,15713769,Michelides,617,Spain,Male,38,7,0,1,1,1,27239.28,0
8305,15792868,Mickey,675,France,Male,69,1,0,2,1,0,157097.09,0
3736,15759274,Micklem,447,France,Female,,10,0,1,1,1,151815.76,0
7661,15665014,Middleton,458,Spain,Male,36,5,0,2,1,0,79723.78,0
9809,15581115,Middleton,603,France,Female,39,9,76769.68,1,0,0,48224.72,0
1996,15617648,Mikkelsen,584,France,Female,44,5,95671.75,2,1,1,106564.88,0
7344,15763194,Milanesi,643,France,Male,34,7,0,2,0,1,100304.13,0
1605,15695129,Milanesi,718,France,Female,31,1,152663.77,1,0,1,17128.64,0
3768,15765952,Milanesi,769,France,Male,29,4,145471.37,1,1,0,188382.77,0
5292,15575510,Milanesi,659,France,Female,32,2,155584.21,1,0,1,153662.88,0
4338,15642160,Milanesi,850,France,Male,38,5,0,2,1,0,16491.64,0
8406,15801351,Milanesi,583,France,Male,40,3,0,2,1,0,47728,0
2727,15807045,Milanesi,829,Germany,Female,37,3,103457.76,1,0,0,1114.12,0
9468,15734850,Milanesi,676,Spain,Male,36,1,82729.49,1,1,0,113810.12,0
5228,15725767,Milani,701,France,Male,23,3,0,2,1,0,38960.59,0
7656,15594651,Milani,748,France,Male,38,4,115221.36,1,0,1,70956.75,0
5803,15716236,Milani,499,France,Male,35,10,0,2,1,0,10722.54,0
3748,15645835,Milani,605,France,Male,32,9,0,2,1,1,55724.24,0
6761,15586557,Milani,661,France,Male,41,5,0,1,0,1,88279.6,0
9576,15604732,Milani,483,France,Female,30,9,0,2,0,0,136356.97,0
6022,15579891,Milani,714,France,Male,52,4,100755.66,1,1,1,186775.25,0
5720,15636520,Milani,692,France,Male,27,1,125547.53,1,0,0,7900.46,0
2868,15654211,Milani,559,Spain,Female,,1,0,1,0,1,1050.33,0
6011,15814033,Milano,759,Spain,Male,38,1,0,2,1,0,20778.39,0
4766,15755863,Milano,630,Spain,Female,49,1,0,2,0,1,162858.29,0
1715,15738828,Milano,730,Germany,Male,,6,152880.97,1,0,0,162478.11,0
7424,15692430,Milano,699,Germany,Male,36,2,123601.56,2,1,0,103557.85,0
5125,15612140,Milano,721,Spain,Female,,7,137933.39,1,1,1,67976.57,0
382,15591509,Milano,690,France,Male,36,7,101583.11,,1,0,123775.15,0
2524,15742269,Milano,756,France,Female,,1,0,2,1,0,184182.25,0
5558,15705663,Milano,700,Germany,Female,39,5,144550.83,2,1,1,189664.43,0
3016,15591433,Miles,674,Germany,Male,43,8,85957.88,2,1,0,8757.39,0
4411,15691871,Millar,503,Germany,Male,42,9,153279.39,1,1,1,151336.96,0
7974,15656005,Millar,592,Germany,Male,31,7,124593.23,1,1,0,86079.67,0
5131,15631721,Millar,691,Germany,Male,,9,163965.69,2,0,1,103511.26,0
218,15786308,Millar,730,Spain,Female,33,9,0,,0,0,176576.62,0
7469,15627328,Millar,542,Spain,Female,26,2,0,2,1,1,54869.54,0
1170,15650351,Millar,653,France,Female,38,8,102133.38,1,1,1,166520.96,0
1008,15573086,Millar,564,France,Male,42,7,99824.45,1,1,1,36721.4,0
8495,15740237,Millar,671,Germany,Male,36,2,116695.27,1,0,0,193201.86,0
1766,15770101,Millar,766,Germany,Male,43,6,112088.04,2,1,1,36706.56,0
4017,15789753,Millar,480,France,Male,40,6,148790.61,1,0,1,79329.7,0
1163,15752731,Millar,615,France,Female,30,9,0,1,1,0,87347.82,0
9499,15701932,Millar,586,France,Female,52,6,140900.97,1,1,1,67288.89,0
1905,15677382,Miller,625,Spain,Female,69,1,107569.96,1,1,1,182336.45,0
5532,15696744,Miller,705,France,Female,31,3,119794.67,1,0,0,182528.44,0
5827,15737961,Miller,509,Germany,Female,,0,107712.57,2,1,1,92898.17,0
4366,15716328,Miller,501,France,Female,,2,0,2,0,0,141946.92,0
8865,15599124,Miller,832,France,Female,29,5,0,2,1,0,178779.52,0
5101,15582404,Miller,572,Spain,Female,26,5,0,2,1,0,119381.41,0
214,15594917,Miller,676,France,Female,34,1,63095.01,,1,1,40645.81,0
3105,15654230,Miller,526,Germany,Male,31,5,145537.21,1,1,0,132404.64,0
5045,15789498,Miller,562,France,Male,30,3,111099.79,2,0,0,140650.19,0
1937,15810457,Miller,728,Germany,Female,33,9,150412.14,2,1,0,170764.08,0
9974,15806455,Miller,611,France,Male,,7,0,2,1,1,157474.1,0
8246,15569626,Miller,577,Spain,Male,,5,110080.3,1,1,1,109794.31,0
8084,15684011,Miller,576,Germany,Male,29,7,130575.26,1,0,1,173629.78,0
1204,15569451,Miller,463,France,Male,35,2,101257.16,1,1,1,118113.64,0
6605,15801188,Milliner,774,France,Female,,6,94722.88,1,0,1,61450.96,0
83,15641732,Mills,543,France,Female,36,3,0,,0,0,26019.59,0
6835,15625035,Mills,703,France,Male,50,8,160139.59,2,1,1,79314.1,0
8005,15645815,Mills,615,France,Male,45,5,0,2,1,1,164886.64,0
9481,15710687,Mills,593,France,Female,33,0,95927.04,1,1,0,199478.05,0
399,15762218,Mills,701,France,Female,39,9,0,,0,1,145894.9,0
4878,15573971,Mills,737,France,Male,44,7,0,2,0,0,57898.58,0
1386,15672756,Mills,716,France,Female,,8,112808.18,1,0,1,17848.3,0
9865,15652999,Milne,742,Germany,Male,33,1,137937.95,1,1,1,51387.1,0
5433,15616471,Milne,599,Spain,Male,51,0,0,1,1,1,175235.99,0
542,15626578,Milne,622,France,Male,26,9,0,,1,1,153237.59,0
2773,15680736,Milne,597,Germany,Female,72,6,124978.19,2,1,1,7144.46,0
2511,15607993,Milne,625,France,Female,52,2,79468.96,1,1,1,84606.03,0
9424,15757385,Milne,578,Spain,Female,28,8,161592.76,1,1,0,177834.79,0
2482,15764105,Milne,475,France,Female,,1,0,2,1,0,89248.99,0
3721,15788775,Milne,473,Germany,Male,40,8,152576.25,2,1,0,73073.68,0
155,15709368,Milne,614,France,Female,43,6,0,,1,1,109041.53,0
4301,15633834,Milne,700,Germany,Female,,3,99705.69,2,0,0,146723.72,0
8247,15608726,Miracle,663,France,Male,24,7,0,2,1,1,166310.82,0
633,15718673,Mirams,839,Spain,Female,33,10,75592.43,,1,0,62674.42,0
6584,15613180,Miranda,727,Germany,Male,21,8,153344.72,1,1,1,163295.87,0
9303,15752534,Mironov,744,France,Male,36,10,0,2,1,1,182867.84,0
1106,15624293,Mironova,514,France,Female,46,3,106511.85,1,1,0,55072.32,0
8589,15742809,Mironova,712,Spain,Female,,7,77919.78,1,1,0,122547.58,0
2314,15644621,Mironova,597,Germany,Female,40,9,106756.01,2,1,0,151167.94,0
7390,15676909,Mishin,667,Spain,Female,34,5,0,2,1,0,163830.64,0
5263,15659194,Mishina,628,France,Male,30,8,89182.09,1,1,1,13126.9,0
7365,15641733,Mishina,671,France,Female,34,5,164757.56,1,1,0,110748.88,0
3380,15637178,Mishina,803,Spain,Female,45,7,0,2,1,1,128378.04,0
897,15733119,Mistry,718,France,Male,35,8,0,,1,0,94820.85,0
5738,15575428,Mistry,682,Germany,Female,35,2,117438.92,2,1,1,16910.98,0
5804,15672053,Mistry,526,Spain,Male,38,2,0,2,0,0,58010.98,0
5,15737888,Mitchell,850,Spain,Female,43,2,125510.82,,1,1,79084.1,0
9086,15579189,Mitchell,690,France,Female,42,5,0,2,0,1,120512.08,0
592,15604044,Mitchell,700,France,Male,38,8,134811.3,,1,0,1299.75,0
1418,15774166,Mitchell,607,Germany,Female,24,2,109483.54,2,0,1,127560.77,0
6324,15615828,Mitchell,550,France,Male,34,8,122359.5,1,0,0,116495.55,0
1140,15569247,Mitchell,727,Spain,Female,57,1,109679.72,1,0,1,753.37,0
5414,15588918,Mitchell,671,France,Female,42,6,0,2,1,0,197202.48,0
9379,15762682,Mitchell,709,Spain,Female,35,1,111827.27,2,1,0,12674.68,0
5645,15783522,Mitchell,738,Spain,Female,37,8,100565.94,1,1,1,128799.86,0
7912,15809906,Mitchell,558,Germany,Male,26,1,148853.29,2,1,1,24411.02,0
4451,15791191,Mitchell,633,France,Male,59,2,103996.74,1,1,1,103159.11,0
4435,15568429,Mitchell,633,Spain,Female,,3,0,2,1,0,120250.58,0
1206,15724307,Mitchell,780,France,Male,,10,121313.88,1,0,1,64872.33,0
9923,15596811,Mitchell,667,France,Male,36,8,139753.35,1,1,0,79871.16,0
5534,15674765,Mitchell,553,Spain,Male,44,4,0,1,1,0,10789.3,0
2606,15620398,Mitchell,635,Spain,Female,34,5,98683.47,2,1,0,15733.19,0
1581,15793881,Mitchell,721,France,Female,35,6,118273.83,1,0,1,3086.89,0
6307,15656471,Mitchell,773,France,Male,33,9,0,2,1,1,1118.31,0
1481,15716822,Moen,646,France,Male,,5,98014.74,1,1,1,12757.14,0
3975,15621031,Mofflin,761,Spain,Male,27,8,0,2,1,0,63297.7,0
5685,15795132,Molineux,735,France,Female,25,3,91718.8,1,0,0,28411.23,0
7448,15740411,Molle,636,Germany,Male,30,8,141787.31,2,1,1,109685.61,0
3357,15713621,Mollison,687,Germany,Male,41,10,134318.21,2,1,1,198064.52,0
5524,15625586,Monaldo,717,France,Male,35,4,0,1,1,1,167573.06,0
370,15583303,Monaldo,593,France,Female,29,2,152265.43,,1,0,34004.44,0
2479,15652808,Monaldo,774,France,Female,41,5,126670.37,1,1,0,102426.06,0
3080,15774727,Monaldo,757,Germany,Female,34,1,129398.01,2,0,0,44965.44,0
7216,15684440,Monaldo,548,Germany,Male,32,2,98986.28,1,1,1,55867.38,0
3042,15783029,Monaldo,671,France,Male,34,7,106603.74,2,1,1,26387.71,0
7418,15736533,Monaldo,730,Germany,Female,,5,124053.03,1,1,0,118591.67,0
3778,15697127,Monaldo,543,France,Female,31,2,147674.26,1,1,1,16658.76,0
7941,15628008,Monds,781,Spain,Female,29,6,98759.89,1,0,0,112202.64,0
7242,15750921,Monds,521,France,Male,37,5,105843.26,2,1,1,84908.2,0
3827,15751774,Monnier,774,France,Male,76,4,112510.89,1,1,1,143133.18,0
5227,15783349,Montague,481,Spain,Male,39,1,111233.09,1,1,1,123995.15,0
5892,15786469,Montalvo,686,France,Female,34,1,0,2,1,0,87278.48,0
2832,15758482,Montalvo,626,France,Female,32,0,0,2,0,0,187172.54,0
4680,15756975,Montemayor,777,Spain,Female,35,3,0,2,1,1,17257.72,0
9176,15703413,Montes,519,France,Female,38,7,125328.56,1,1,0,188225.67,0
1854,15633574,Montes,730,France,Female,41,4,167545.32,1,1,0,128246.81,0
9351,15689344,Montgomery,615,Spain,Male,42,4,0,3,0,1,120321.09,0
9503,15686743,Moody,790,Spain,Male,29,3,46057.96,2,1,1,189777.66,0
7861,15716501,Moon,659,France,Male,32,9,95377.13,1,0,1,187551.24,0
6668,15741921,Moon,622,Spain,Female,26,8,0,2,1,1,124964.82,0
1443,15796179,Moore,683,France,Male,43,8,0,1,1,0,96754.8,0
2996,15582492,Moore,535,France,Female,,2,112367.34,1,1,0,185630.76,0
9589,15744914,Moore,539,Germany,Male,42,1,177728.55,1,1,0,105013.63,0
7131,15801473,Moore,599,Germany,Male,33,2,51949.95,2,1,0,85045.92,0
2381,15654463,Moore,841,France,Male,,4,0,2,1,0,141582.66,0
6424,15600720,Moore,652,Spain,Male,41,8,115144.68,1,1,0,188905.43,0
2141,15616931,Moore,653,France,Male,,8,102768.42,1,1,0,55663.85,0
8739,15624397,Moore,627,France,Male,43,8,71240.3,1,0,1,127734.16,0
6746,15786454,Moore,552,Spain,Male,,3,0,1,1,1,40333.94,0
5396,15639303,Moore,589,Germany,Male,48,5,126111.61,1,0,1,133961.19,0
7869,15666453,Moore,611,Germany,Female,29,4,78885.88,2,1,1,26927.69,0
1534,15769818,Moore,850,France,Female,37,3,212778.2,1,0,1,69372.88,0
7640,15665590,Moore,541,France,Male,46,6,0,2,1,1,83456.67,0
4629,15788151,Moore,650,Spain,Male,32,1,132187.73,2,1,1,178331.36,0
7642,15667460,Moore,797,France,Male,31,9,0,2,1,1,24748.89,0
1867,15632575,Moore,559,France,Female,70,9,0,1,1,1,122996.76,0
4066,15809838,Moore,697,Spain,Male,30,1,0,2,0,0,735.79,0
8174,15568032,Moore,757,Germany,Male,,1,127320.36,3,1,0,163170.32,0
2110,15589224,Moore,596,Spain,Male,41,5,0,2,0,1,141053.85,0
893,15585255,Moore,577,France,Male,42,9,0,,1,0,74077.91,0
9765,15569526,Morales,601,France,Male,40,10,98627.13,2,0,0,77977.69,0
7360,15731989,Moran,666,France,Male,36,4,120165.4,2,1,0,33701.5,0
2668,15591577,Moran,584,France,Male,35,3,146311.58,1,1,1,105443.47,0
197,15635905,Moran,616,Spain,Female,32,6,0,,1,1,43001.46,0
4142,15790596,Moran,850,Spain,Male,39,0,141829.67,1,1,1,92748.16,0
2553,15756560,Moran,599,Spain,Female,46,7,81742.84,2,1,0,83282.21,0
9059,15802560,Moran,470,Spain,Female,,6,140576.11,1,1,1,116971.05,0
487,15758639,Moran,641,France,Male,37,7,0,,1,0,75248.3,0
8234,15589019,Morant,633,Spain,Female,,4,92855.02,1,1,1,159813.18,0
5200,15726310,Mordvinova,782,Spain,Female,,3,0,2,1,0,143614.01,0
705,15808621,Mordvinova,659,Germany,Male,36,2,76190.48,,1,1,149066.14,0
9029,15695299,Mordvinova,590,France,Female,45,2,81828.22,1,1,0,52167.97,0
7499,15659031,Mordvinova,630,France,Female,36,8,126598.99,2,1,1,134407.93,0
8339,15792453,More,602,Spain,Female,42,1,138912.17,1,1,1,139494.75,0
6375,15807473,Morehead,503,France,Male,38,1,0,2,1,1,95153.24,0
7464,15667934,Moretti,512,France,Male,36,0,129804.17,1,1,0,53020.9,0
3058,15598840,Moretti,680,France,Male,33,1,123082.08,1,1,0,134960.98,0
7964,15774316,Moretti,630,France,Male,37,6,0,2,1,1,82647.65,0
569,15795564,Moretti,737,Germany,Male,31,5,121192.22,,1,1,74890.58,0
8967,15679963,Moretti,737,Germany,Male,43,8,96353.8,1,0,0,10209.8,0
6713,15724838,Moretti,599,France,Female,43,4,0,1,1,0,170347.1,0
1789,15725355,Morey,439,France,Female,43,8,0,1,0,1,104889.3,0
151,15650237,Morgan,754,Spain,Female,32,7,0,,1,0,89520.75,0
4996,15583480,Morgan,807,France,Female,,4,0,2,0,1,147007.33,0
9894,15598331,Morgan,764,France,Female,,9,100480.53,1,1,0,124095.69,0
398,15612187,Morin,547,Germany,Male,32,8,155726.85,,1,0,67789.99,0
7148,15712877,Morley,724,Spain,Male,36,1,0,2,1,0,52462.25,0
2473,15623196,Morley,686,France,Male,38,6,149238.97,1,1,1,97825.23,0
6830,15601351,Moroney,735,France,Male,43,9,127806.91,1,1,1,73069.59,0
3303,15630113,Morphett,593,Spain,Male,35,4,161637.75,1,1,1,20008.46,0
1317,15808689,Morres,850,France,Female,,4,0,2,1,1,33082.81,0
6183,15723786,Morris,709,France,Female,37,9,0,2,1,0,16733.59,0
1985,15737605,Morris,531,Spain,Female,45,1,126495.57,2,1,1,164741.5,0
3218,15623502,Morrison,598,Spain,Female,56,4,98365.33,1,1,1,44251.33,0
4168,15737509,Morrison,850,Spain,Male,34,8,199229.14,1,0,0,68106.29,0
4915,15679062,Morrison,734,Germany,Female,47,10,91522.04,2,1,1,138835.91,0
8579,15707011,Morrison,495,France,Male,,10,137682.68,1,1,0,71071.47,0
2399,15633877,Morrison,706,Spain,Female,42,8,95386.82,1,1,1,75732.25,0
391,15685226,Morrison,712,Germany,Female,29,7,147199.07,,1,1,84932.4,0
9791,15658211,Morrison,559,Spain,Female,39,2,0,2,1,1,121151.1,0
4200,15587596,Morrison,628,Spain,Female,39,8,107553.33,1,1,0,117523.41,0
252,15753754,Morrison,587,Spain,Female,34,1,0,,1,1,97932.68,0
